1971,Juan Insaurralde,6,11,13,10,13
1972,Renato Civelli,14,13,16,6,10
1973,Ramazan Özcan,76,73,71,71,75
1974,Rio Mavuba,14,7,8,9,7
1975,Avraam Papadopoulos,15,6,13,9,14
1976,Vangelis Moras,9,13,15,10,14
1977,Christian Maggio,11,9,9,5,9
1978,Guglielmo Stendardo,5,11,9,9,6
1979,Luíz Carlos,14,8,13,8,16
1980,Renat Yanbaev,12,12,15,9,15
1981,Alexandr Anyukov,16,13,14,16,7
1982,Vitaliy Kaleshin,13,9,11,6,13
1983,Javier Pinola,7,8,11,12,11
1984,Iván Cuéllar,72,73,77,75,77
1985,Arbeloa,6,10,9,13,13
1986,Mikel Rico,9,15,10,7,9
1987,Selçuk Sahin,10,13,13,15,12
1988,Gökdeniz Karadeniz,8,15,16,13,10
1989,Mariano Barbosa,71,75,77,70,78
1990,Román Martínez,8,9,8,10,15
1991,Leandro Romagnoli,16,15,13,15,10
1992,David Marshall,74,76,67,72,75
1993,Rafael,76,77,60,70,79
1994,Luca Rigoni,11,15,14,10,6
1995,Maximiliano López,9,14,10,14,9
1996,Germán Lux,75,74,78,69,78
1997,Blerim Džemaili,6,13,11,7,14
1998,Jonathan Walters,10,8,7,14,6
1999,Joey Barton,9,12,11,10,8
2000,Alessandro Gazzi,8,12,12,11,5
2001,Zoltán Gera,7,14,12,12,9
2002,Lee Dong Gook,10,11,12,6,9
2003,Emil Hallfreðsson,8,7,13,8,14
2004,Arouna Koné,12,10,7,6,7
2005,Michael Rensing,70,77,67,75,79
2006,Nicolas Douchez,74,74,75,73,74
2007,Rod Fanni,16,16,8,12,15
2008,Mauricio Pinilla,4,4,4,4,4
2009,Jaroslav Plašil,7,6,8,8,8
2010,Riesgo,77,78,64,78,72
2011,Maximiliano Rodríguez,9,15,15,11,9
2012,Alexandr Kerzhakov,16,13,13,14,12
2013,Halil Altintop,14,14,8,7,9
2014,Tom Huddlestone,9,10,11,7,11
2015,Stewart Downing,16,10,16,12,9
2016,Fernando Navarro,13,7,13,6,6
2017,Massimo Maccarone,9,11,8,15,8
2018,Peter Crouch,10,13,7,14,14
2019,Etienne Didot,12,7,12,13,16
2020,Arthur Boka,10,15,16,11,11
2021,Allan McGregor,75,75,69,74,77
2022,Alan,15,6,15,13,13
2023,Dirk Kuyt,11,8,16,6,7
2024,Albano Bizzarri,79,74,67,76,72
2025,Alberto Gilardino,7,8,6,12,10
2026,Shay Given,79,71,72,73,74
2027,Felipe,9,11,8,6,5
2028,Marc Roca,10,12,11,11,8
2029,Pol Lirola,9,12,5,12,13
2030,Malang Sarr,12,6,14,9,8
2031,Patrik Schick,9,11,8,15,14
2032,Caio Milaçar,11,10,12,11,13
2033,Theo Hernández,7,12,7,10,7
2034,Casimir Ninga,15,6,9,11,9
2035,Ádám Nagy,10,10,6,7,14
2036,Emre Akbaba,11,14,6,11,8
2037,Jadson Vidigal,15,8,8,8,9
2038,Hélton Celanova,10,10,18,10,13
2039,Alvildo Sousa,15,12,7,16,9
2040,Leo Caldeirinha,15,18,13,16,15
2041,Jacson Zonta,9,8,9,14,12
2042,Marlon Nideiro,7,11,7,9,9
2043,Ailton Guevara,16,16,18,11,15
2044,José Mirazar,8,9,8,9,16
2045,Fábio Melitinho,8,13,8,10,13
2046,Pascoal Muscato,9,9,7,10,16
2047,Edercinho Sepa,7,7,13,12,8
2048,Fabrio Farinha,7,8,11,15,15
2049,Duirval Diniz,9,7,12,16,11
2050,Enaldo Toxeto,6,13,13,8,12
2051,Paolito Serra,8,7,9,13,8
2052,Édundo Oliveira,8,7,7,13,15
2053,Josué Chiamulera,7,10,14,16,12
2054,Jesus Andradaldo,13,13,17,10,15
2055,Lafortiscinho,12,10,9,8,13
2056,Padilhisco,10,13,9,8,12
2057,Adrianiscito,77,68,74,76,73
2058,Nicolás Formido,7,9,8,8,12
2059,Kauã Abranches,20,8,12,10,19
2060,Sebas Couteira,10,15,12,13,9
2061,Edvaldisco,7,7,13,16,9
2062,Emilio Piodão,8,13,15,12,15
2063,Claudiano Sobrino,8,9,12,12,12
2064,Robson Denho,13,13,14,13,9
2065,Kaíqundo Calado,18,8,9,10,18
2066,Hugo Goiteira,11,7,12,16,14
2067,Kel Perinho,12,12,7,12,11
2068,Jailson Caeiro,11,11,18,10,14
2069,Enaldo Praz,13,13,1,9,7
2070,Nikola Stojiljkovic,11,14,5,6,12
2071,Riad Bajic,10,9,11,15,9
2072,César Montes,5,9,5,10,13
2073,Francisco Geraldes,7,10,9,14,14
2074,Matheus Pereira,15,15,15,12,9
2075,Jeremiah St. Juste,13,12,9,14,11
2076,Onyinye Ndidi,7,13,7,14,13
2077,Omar Colley,14,8,7,7,13
2078,Gonzalo Martínez,12,6,13,9,15
2079,Giovani Lo Celso,15,10,10,7,14
2080,Sabin Merino,9,13,9,8,13
2081,Pedro Gallese,72,77,68,69,72
2082,Arturo Mina,7,10,14,16,12
2083,Lekue,13,15,13,16,9
2084,Adam Masina,7,14,13,14,6
2085,Irfan Can Kahveci,15,13,15,14,10
2086,Bruno Gaspar,8,9,7,10,10
2087,Emiliano Velázquez,11,7,10,14,13
2088,Steve Mounié,12,14,6,15,15
2089,François Kamano,13,13,11,12,10
2090,Karl Toko-Ekambi,8,10,12,12,14
2091,Maxime Lopez,11,7,13,14,6
2092,Mathías Corujo,13,14,11,16,7
2093,Eraso,9,10,9,15,14
2094,Ivan Novoseltsev,6,10,12,11,13
2095,Andrea Conti,9,9,13,13,10
2096,Yusuf Erdogan,9,11,13,12,9
2097,Warner Hahn,68,74,66,74,79
2098,Walace,14,10,7,13,11
2099,Isaac Success,8,8,14,15,10
2100,Arber Zeneli,7,10,10,8,14
2101,Miloš Jojic,9,10,10,11,12
2102,André Geraldes,8,9,11,12,7
2103,Mariano,8,12,6,14,15
2104,Emanuel Mammana,14,6,12,11,8
2105,Nico Elvedi,12,9,10,15,9
2106,Jaïro Riedewald,9,15,15,7,15
2107,Valentin Vada,16,8,15,13,6
2108,Antonio Barreca,13,11,9,7,15
2109,Mattia Caldara,9,14,6,9,5
2110,Jason Denayer,15,7,15,10,15
2111,Simone Scuffet,69,73,61,72,83
2112,Thulani Hlatshwayo,7,12,11,13,7
2113,Jorge Figal,16,7,7,11,9
2114,Fanendo Adi,15,12,13,14,8
2115,Chema Rodríguez,14,15,6,11,12
2116,Luca Rizzo,8,6,6,14,7
2117,Pedro Henrique,11,15,11,8,10
2118,Guillermo Maripán,16,7,7,12,12
2119,Cafú,12,11,13,9,11
2120,Didier Ndong,7,10,16,13,15
2121,Fábio Sturgeon,16,16,13,11,9
2122,Essaïd Belkalem,14,15,9,10,6
2123,Zainadine,15,8,8,13,9
2124,Moses Simon,13,7,12,13,9
2125,Giovanni Simeone,14,12,9,15,11
2126,Salih Uçan,8,12,6,11,11
2127,Kendall Waston,6,13,14,14,7
2128,Maximiliano Meza,12,9,16,9,11
2129,Anwar El Ghazi,14,13,7,9,11
2130,Marcelo Goiano,7,13,15,7,14
2131,Ignacio Fernández,10,7,14,8,12
2132,Damir Kreilach,9,14,8,8,13
2133,Alireza Jahanbakhsh,7,13,9,11,7
2134,Samir,11,11,14,11,14
2135,Burgui,12,6,10,8,10
2136,Ayoze Pérez,14,12,11,12,8
2137,Christian Mathenia,75,74,66,69,77
2138,Guido Carrillo,9,10,6,11,12
2139,Leonardo Jara,9,8,13,14,6
2140,Joaquín Correa,8,11,7,10,8
2141,Guillermo Sara,69,74,75,70,77
2142,Rubén Botta,8,8,13,9,7
2143,Rodrigo Rey,71,71,69,75,81
2144,Julio Furch,8,11,13,9,13
2145,Matías Zaldivia,8,8,6,14,12
2146,Damián Pérez,10,14,11,16,14
2147,Lucas Villafañez,10,9,11,7,9
2148,Jean-Philippe Gbamin,14,11,8,13,10
2149,Diego González,12,16,7,13,14
2150,Postigo,7,13,7,13,10
2151,Jeremy Toljan,11,10,10,13,12
2152,Matías Laba,15,13,9,14,14
2153,Ezequiel Videla,12,16,7,9,9
2154,Daniel Bocanegra,7,13,7,13,14
2155,Anton Kanibolotskyi,74,75,66,71,77
2156,Alexandr Selikhov,77,74,70,72,75
2157,Alex Iwobi,14,14,12,7,11
2158,Diego Valdés,9,8,8,14,14
2159,Fernando Tobio,14,7,12,8,11
2160,Rémi Walter,8,14,12,7,16
2161,Sven van Beek,9,8,8,9,9
2162,Carlos Salcedo,7,6,6,10,11
2163,Daniel Amartey,8,13,13,13,15
2164,Rodrigo De Paul,7,13,10,12,14
2165,Gyasi Zardes,14,11,11,7,11
2166,Loïs Diony,14,7,8,6,16
2167,Ivan Cavaleiro,9,13,12,15,13
2168,Alexander Scholz,11,14,10,6,7
2169,Nicolae Stanciu,10,14,13,7,12
2170,Pione Sisto,11,12,12,6,11
2171,Darko Lazovic,11,14,11,10,9
2172,Jérôme Gondorf,16,8,9,9,9
2173,Florian Niederlechner,16,15,6,7,16
2174,Marc Schnatterer,6,9,7,7,7
2175,Andrey Semenov,7,11,16,8,15
2176,Lewis Baker,8,8,12,15,6
2177,Moussa Konaté,10,6,9,9,10
2178,Guillermo Fernández,11,9,6,14,6
2179,Ricardo Centurión,11,7,7,6,8
2180,Rubén Peña,16,7,10,11,10
2181,Paolo Hurtado,11,7,16,12,9
2182,Alexandru Maxim,9,14,9,8,10
2183,Nikos Karelis,13,9,12,8,7
2184,Rodolfo Pizarro,9,15,9,15,7
2185,Marcel Halstenberg,10,9,14,15,16
2186,Yasser Al Shahrani,9,13,14,15,8
2187,Timo Letschert,11,9,12,12,11
2188,Júnior Fernandes,15,7,6,12,14
2189,Joshua Brenet,10,16,13,11,9
2190,Pierrick Capelle,9,9,16,12,16
2191,Leiton Jiménez,14,15,9,10,14
2192,Rasmus Thelander,12,15,14,10,8
2193,Vaná,75,73,69,71,77
2194,Dória,11,12,10,11,13
2195,Zakaria Bakkali,12,11,16,6,16
2196,Adrien Thomasson,9,14,15,9,13
2197,Hiroki Sakai,10,13,11,8,9
2198,Munas Dabbur,15,13,10,12,11
2199,Mitchell Dijks,13,11,12,9,13
2200,Robin Quaison,9,9,13,8,13
2201,Sergi Samper,11,12,13,10,6
2202,Oussama Tannane,11,9,7,6,10
2203,Ademilson,14,13,6,11,8
2204,Yussuf Poulsen,14,6,15,11,8
2205,Thabo Matlaba,14,6,15,11,16
2206,Filipe Augusto,12,8,8,10,14
2207,Modou Barrow,12,11,13,12,7
2208,Filip Helander,7,15,10,8,16
2209,Gotoku Sakai,8,7,7,15,13
2210,Jürgen Damm,11,8,16,15,10
2211,Renan Bressan,10,13,14,10,9
2212,Matt Hedges,10,10,15,16,12
2213,Moi Gómez,7,12,16,7,7
2214,Achraf Lazaar,13,10,6,11,13
2215,Amato Ciciretti,12,13,9,6,6
2216,Erik Johansson,10,13,14,15,11
2217,Denis Stracqualursi,15,7,12,7,11
2218,Manuel Pucciarelli,8,7,10,5,8
2219,Rúben Ferreira,15,15,6,7,11
2220,Luís Leal,13,8,12,9,11
2221,Jean-Paul Boëtius,11,15,9,12,9
2222,Jean-Daniel Akpa Akpro,9,7,9,10,8
2223,Molla Wagué,6,13,5,9,6
2224,Aleksandar Katai,12,8,16,10,7
2225,Toni Leistner,15,15,7,10,13
2226,Toño,10,15,7,13,15
2227,Salvador Agra,10,10,8,9,10
2228,Diogo Figueiras,7,13,16,12,16
2229,David Simón,8,15,7,12,11
2230,Darío Lezcano,12,7,9,13,9
2231,Sadio Diallo,8,8,14,14,13
2232,Lucas Andersen,15,14,8,8,6
2233,Damián Suárez,15,16,9,9,7
2234,Francisco Silva,8,13,9,12,9
2235,Alexandr Erokhin,10,9,15,14,14
2236,Alyaksandr Martynovich,6,15,13,12,8
2237,Lucas Piazon,10,10,8,7,14
2238,Neeskens Kebano,15,15,16,12,15
2239,Thievy,10,14,12,12,9
2240,Willy Boly,10,7,15,8,9
2241,Leigh Griffiths,15,15,13,10,10
2242,Víctor Álvarez,6,9,6,9,7
2243,Fernando Uribe,14,13,13,10,7
2244,Simon Zoller,10,9,10,16,13
2245,Joao Plata,13,11,9,15,13
2246,Konstantinos Stafylidis,10,11,15,7,14
2247,Matthias Ostrzolek,9,12,14,8,14
2248,Darlington Nagbe,7,6,12,8,13
2249,Benik Afobe,10,7,9,6,7
2250,Jonathan Schmid,10,15,7,7,8
2251,Gabriel,69,77,61,74,79
2252,Juankar,8,10,11,9,6
2253,Gabriel Torje,11,14,15,9,12
2254,Rasmus Falk Jensen,12,10,16,9,10
2255,Ivan Strinic,13,10,14,8,10
2256,Tomáš Kalas,7,8,9,8,7
2257,Diego,8,9,15,12,8
2258,Brecht Dejaegere,9,7,9,8,8
2259,Vladislav Stoyanov,73,71,71,75,76
2260,Moritz Leitner,7,15,14,12,14
2261,Alhassan Wakaso,12,15,12,12,8
2262,Liam Moore,8,8,7,9,10
2263,Guillermo Burdisso,8,10,14,14,8
2264,Artem Fedetskyi,10,11,16,14,15
2265,Tom Ince,8,9,15,12,8
2266,Jeff Hendrick,9,12,9,6,14
2267,Santiago García,6,16,16,12,9
2268,Adam Maher,11,15,7,7,8
2269,Ricardo van Rhijn,16,8,15,8,7
2270,Magomed Ozdoev,16,11,16,8,15
2271,Emmanuel Emenike,12,11,13,11,14
2272,Musa Çagiran,11,9,8,11,7
2273,Diego Mariño,72,75,69,71,77
2274,Sebá,10,10,7,6,8
2275,Deivid,15,14,14,10,15
2276,Hong Chul,7,11,13,11,15
2277,Raphael Martinho,8,7,13,13,6
2278,Jonathan Delaplace,8,9,12,7,9
2279,Bryan Dabo,10,8,10,6,11
2280,Kamohelo Mokotjo,11,9,13,12,11
2281,Michael Arroyo,14,11,14,16,8
2282,Trent Sainsbury,14,13,11,12,6
2283,Sergey Petrov,16,8,16,9,10
2284,Vincent Pajot,16,9,16,11,11
2285,Andy Najar,8,12,12,9,16
2286,Jonas Svensson,10,15,7,12,16
2287,James McClean,15,6,16,16,15
2288,Abdul Majeed Waris,3,3,3,3,3
2289,Franco Jara,9,13,10,16,10
2290,Raul García,15,13,11,6,9
2291,Luc Castaignos,14,16,15,13,10
2292,Samu Saiz,15,9,14,9,15
2293,Antonino Ragusa,13,15,10,10,8
2294,Jacopo Sala,5,10,8,12,5
2295,Ibrahima Baldé,8,9,12,11,11
2296,Brou Benjamin Angoua,15,8,12,12,16
2297,Mathieu Peybernès,8,13,11,9,7
2298,Fransérgio,6,9,5,7,7
2299,Miloš Ninkovic,6,11,8,11,13
2300,Florian Kainz,15,11,10,7,13
2301,Tiago Pinto,13,15,16,6,8
2302,Maxim Kanunnikov,8,14,16,9,12
2303,Rami Gershon,16,10,12,14,14
2304,Luca Marrone,7,8,3,4,5
2305,Stefan Ilsanker,18,17,15,16,17
2306,Tomoaki Makino,9,13,16,7,12
2307,Fallou Diagne,12,11,6,15,11
2308,Magaye Gueye,10,12,12,13,8
2309,Jano Ananidze,7,6,15,6,9
2310,Osmar,16,14,7,11,9
2311,Rômulo,5,5,14,7,12
2312,Nélson Lenho,14,13,16,13,14
2313,Dodô,10,15,13,8,9
2314,Arnaud Souquet,13,15,8,10,11
2315,Hanno Behrens,6,6,16,9,10
2316,Haris Seferovic,9,9,9,13,16
2317,Benjamin Jeannot,14,9,6,10,7
2318,Paulo Victor,74,71,70,70,80
2319,Alan Pulido,14,15,9,10,9
2320,Walid Mesloub,10,7,7,6,11
2321,Artur Yusupov,16,8,12,8,15
2322,Shane Duffy,8,9,16,11,12
2323,Júnior Caiçara,14,16,15,12,16
2324,Rafael,73,75,71,73,74
2325,Edwin Cardona,11,15,7,10,15
2326,Vladislav Ignatiev,13,9,16,6,9
2327,Chris Wood,7,14,16,16,16
2328,Hrvoje Milic,10,8,6,12,12
2329,Valon Berisha,15,6,15,14,13
2330,Botía,8,12,16,13,8
2331,Lucas Orbán,13,16,12,9,15
2332,Alejandro Bedoya,12,9,6,14,6
2333,Fidel Martínez,16,7,6,12,15
2334,Connor Wickham,10,8,6,16,12
2335,Luigi Sepe,71,73,61,75,79
2336,Préjuce Nakoulma,16,12,12,8,16
2337,Antonio Ríos,8,6,13,16,15
2338,Laurens De Bock,8,10,12,13,12
2339,Omar Gonzalez,16,14,10,13,14
2340,Míchel,9,12,10,12,7
2341,Johannes Hopf,75,75,67,71,77
2342,José Ángel,16,12,10,13,13
2343,Karl-Johan Johnsson,73,75,76,68,78
2344,Steven Zuber,14,15,7,15,9
2345,Yevhen Seleznyov,16,9,7,9,16
2346,Maikel van der Werff,16,8,7,8,10
2347,Robbin Ruiter,77,72,71,73,73
2348,Ismail Köybasi,8,6,15,13,7
2349,Kiko Femenía,15,16,7,15,11
2350,Da Costa,75,75,64,72,75
2351,Ben Mee,10,15,12,7,14
2352,Dani Hernández,74,72,75,78,73
2353,Bamba Anderson,8,15,16,6,14
2354,Diego Farías,5,6,6,7,14
2355,Dennis Diekmeier,11,6,10,14,7
2356,Jonathan Urretaviscaya,14,9,12,15,6
2357,Nélson Oliveira,7,8,7,7,10
2358,Gabriele Angella,12,8,15,12,13
2359,Alexander Esswein,12,7,10,16,11
2360,Tunay Torun,6,7,6,14,14
2361,Saúl Berjón,8,15,8,11,11
2362,Fidel,9,14,10,14,12
2363,Eloy Room,70,76,69,75,74
2364,Marcelo Estigarribia,14,13,16,13,7
2365,Laure,8,9,15,6,11
2366,George Lebese,12,6,6,8,6
2367,Delvin NDinga,6,13,15,10,6
2368,Benoît Poulain,7,6,7,8,7
2369,Mohamed Diamé,9,16,13,13,7
2370,Dani Pacheco,13,12,10,8,12
2371,Ramon Motta,13,14,12,13,13
2372,Carlos Villanueva,15,16,15,11,7
2373,Fabrizio Cacciatore,13,5,10,14,5
2374,Lucas Viatri,15,16,8,8,9
2375,Douglas,8,10,8,11,13
2376,Abdelhamid El Kaoutari,8,9,10,11,9
2377,Essam El-Hadary,75,74,66,72,75
2378,Frédéric Sammaritano,6,10,11,11,16
2379,Rudy Gestede,8,6,14,13,7
2380,Ricardo Laborde,6,11,8,6,13
2381,Douglas,76,75,71,70,76
2382,Alexey Ionov,13,13,10,7,16
2383,Viktor Vasin,13,11,6,6,7
2384,Sloan Privat,15,11,15,10,6
2385,Stefan Johansen,9,7,7,16,14
2386,Albert Adomah,1,1,1,1,1
2387,Gojko Kacar,13,6,12,10,15
2388,Kiko Olivas,7,8,15,8,14
2389,Matías Alustiza,8,10,8,9,11
2390,Dentinho,11,11,16,15,9
2391,Christian Stuani,16,16,9,14,8
2392,Adam Clayton,12,14,10,9,10
2393,Maciej Rybus,16,14,13,6,12
2394,Elías Hernández,14,10,9,8,9
2395,Konstantin Rausch,12,12,11,8,11
2396,Tomáš Hubocan,8,9,7,15,12
2397,Miroslav Stoch,11,11,10,10,12
2398,Yoel,71,73,75,74,76
2399,Péter Gulácsi,69,74,74,72,78
2400,Fabiano,74,76,73,70,74
2401,Ismaël Traoré,6,6,16,10,15
2402,Djalma,10,14,8,12,7
2403,Ádám Szalai,16,14,6,12,9
2404,Vincent Bessat,12,6,10,16,9
2405,Romain Alessandrini,16,11,9,12,9
2406,Ricky van Wolfswinkel,11,8,13,12,10
2407,Castro,6,8,13,16,13
2408,Nolan Roux,7,11,6,13,12
2409,Juan Forlin,13,10,7,6,8
2410,Daine Klate,7,6,15,11,16
2411,Ali Çamdali,8,12,14,14,7
2412,Slobodan Rajkovic,10,9,9,7,12
2413,Jesús Molina,14,16,14,11,15
2414,Erwin Mulder,69,74,82,70,76
2415,Daniel Schwaab,9,10,15,10,6
2416,Jonny Howson,11,16,12,9,12
2417,Cheikh MBengue,13,16,13,9,8
2418,Víctor Díaz,13,14,10,8,12
2419,Yohan Benalouane,14,14,9,13,15
2420,Milan Škoda,16,11,16,7,9
2421,Claudio Beauvue,15,16,8,15,13
2422,Walter Gargano,6,9,11,5,6
2423,Ricardo,76,75,62,74,74
2424,Robbie Kruse,14,14,12,11,15
2425,Mitchell Langerak,70,77,52,73,78
2426,Dale Stephens,13,11,8,15,10
2427,Alexandru Epureanu,8,12,12,12,7
2428,Vassilis Torosidis,9,9,8,14,9
2429,Romain Genevois,14,10,9,8,13
2430,Tomáš Necid,9,12,7,12,10
2431,Márcio Azevedo,11,10,12,11,16
2432,František Rajtoral,15,8,14,11,8
2433,Kengo Nakamura,14,14,9,13,9
2434,Szymon Pawlowski,15,7,8,10,8
2435,Marcel Heller,12,15,10,13,13
2436,Gary Hooper,16,13,9,7,12
2437,Ola Kamara,12,7,12,10,6
2438,Youssouf Mulumbu,12,16,14,15,12
2439,Fernando Forestieri,12,6,7,6,8
2440,Bracali,74,76,60,73,73
2441,Craig Gardner,16,12,9,9,14
2442,Giuseppe Vives,11,7,12,11,11
2443,Abdou Razack Traoré,12,11,9,10,14
2444,Lee Nguyen,11,6,9,13,13
2445,Aykut Demir,7,16,16,14,8
2446,Milan Biševac,14,12,15,8,15
2447,Modibo Diakité,13,11,8,7,13
2448,Mathieu Coutadeur,10,9,7,10,7
2449,Mbaye Leye,15,9,13,16,6
2450,Manuel Iturra,15,13,9,10,10
2451,Ola Toivonen,12,9,14,8,6
2452,Jean-Sylvain Babin,8,15,16,10,7
2453,Änis Ben-Hatira,13,7,12,12,11
2454,Roberto Ovelar,12,12,8,8,10
2455,Duško Tošic,12,11,10,6,16
2456,Kwoun Sun Tae,74,74,72,71,73
2457,Yura Movsisyan,15,9,7,6,8
2458,Oswaldo Vizcarrondo,14,11,10,15,6
2459,Johnny Herrera,71,70,77,77,72
2460,De las Cuevas,16,9,6,16,7
2461,Sebastián Leto,9,15,5,10,14
2462,Glenn Murray,7,15,14,16,10
2463,Panagiotis Kone,9,14,13,9,7
2464,Varela,15,10,13,13,7
2465,Mike Jensen,14,12,14,12,9
2466,Elustondo,13,13,13,13,10
2467,James Troisi,6,12,14,10,13
2468,José María Basanta,8,9,10,10,14
2469,De la Bella,12,16,8,10,6
2470,Graham Dorrans,6,7,11,6,11
2471,Diego Capel,9,10,11,11,10
2472,Landry Joel NGuemo,6,11,9,15,14
2473,José Enrique,15,15,15,16,13
2474,Stephen Ireland,11,16,10,9,14
2475,Felix Bastians,11,6,14,8,12
2476,Micah Richards,16,7,15,16,8
2477,Charlie Daniels,6,14,13,16,7
2478,Victor Anichebe,16,10,15,6,12
2479,Barragán,8,6,11,8,10
2480,Sergio Floccari,10,8,15,11,6
2481,Serge Gakpé,12,16,11,15,6
2482,Taiseer Al Jassam,16,12,9,13,13
2483,Boukary Dramé,6,5,8,7,8
2484,Zdravko Kuzmanovic,7,7,9,13,13
2485,Zeca,13,10,9,10,6
2486,Morgan Amalfitano,7,7,8,13,13
2487,Jesús Méndez,6,12,15,6,16
2488,Andrey Sinitsyn,74,73,71,73,74
2489,Marc Wilson,7,13,14,6,9
2490,Hakan Balta,8,14,10,8,7
2491,Evandro,10,10,9,6,15
2492,Leonardo Ulloa,16,13,8,8,11
2493,Cássio,71,76,70,70,73
2494,Joe Ledley,10,13,8,13,13
2495,Brad Guzan,74,73,58,72,75
2496,Nedum Onuoha,11,13,7,14,13
2497,Jérémy Clément,9,15,14,10,16
2498,Richard Keogh,13,13,11,15,11
2499,Russell Martin,16,8,11,7,16
2500,Daniele Padelli,76,74,63,74,74
2501,Alexander Baumjohann,7,11,6,14,7
2502,David Ousted,71,72,67,73,77
2503,Abdoulay Konko,11,12,10,15,14
2504,Élton,10,13,12,15,8
2505,Andrés Pérez,10,8,12,12,15
2506,Oriol Riera,11,12,8,12,10
2507,Damien Delaney,14,6,7,14,11
2508,Alaixys Romao,13,14,7,6,9
2509,Cristian Campestrini,72,76,66,72,75
2510,Besart Berisha,7,15,15,16,11
2511,Ricardo,14,7,12,13,9
2512,Ashkan Dejagah,12,6,13,11,9
2513,Sylvain Marveaux,12,7,9,9,12
2514,Toché,15,12,12,6,11
2515,Yoan Gouffran,9,16,13,8,10
2516,Moisés Muñoz,74,73,66,72,75
2517,Ross McCormack,12,7,13,7,9
2518,Shin Hwa Yong,74,77,72,64,77
2519,Juan Martínez,14,8,9,16,8
2520,Edgar Barreto,14,11,15,6,15
2521,José Sand,9,11,15,16,14
2522,Bobô,15,12,9,7,13
2523,Alexander Tettey,24,22,28,22,23
2524,Henri Bedimo,10,9,14,13,14
2525,Romain Salin,71,74,66,70,74
2526,Sergio Pellissier,5,14,6,12,5
2527,Oleg Kuzmin,13,16,12,14,16
2528,Miguel Flaño,10,8,10,9,5
2529,Tito,10,11,16,12,14
2530,Eren Albayrak,6,10,6,7,12
2531,Serkan Kirintili,73,73,68,72,74
2532,Muhammet Demir,16,14,12,10,6
2533,Luciano Pocrnjic,74,74,64,72,73
2534,Tolga Zengin,77,76,57,74,74
2535,Leandro Desábato,6,14,6,16,11
2536,Pierre Webó,9,15,11,13,16
2537,Daniel Díaz,15,6,9,7,11
2538,Alejandro Palacios,72,77,68,73,77
2539,Paulo Da Silva,16,9,15,8,9
2540,Lucian Sânmartean,6,10,15,16,13
2541,Jérémy Morel,11,12,11,8,11
2542,Carl Medjani,11,14,8,15,13
2543,Domenico Maietta,15,14,7,5,5
2544,Goran Pandev,6,10,10,14,15
2545,Daniele Croce,8,12,6,12,13
2546,Mattia Cassani,8,15,9,9,10
2547,Massimo Gobbi,9,7,14,7,11
2548,Simon Francis,8,12,10,6,12
2549,Roberto Hilbert,14,13,11,8,10
2550,Scott Brown,15,7,14,7,14
2551,Jermaine Pennant,6,10,6,11,7
2552,Jermaine Jones,11,12,6,8,6
2553,Renaud Cohade,15,6,16,16,9
2554,Franck Béria,13,7,7,14,6
2555,Steeve Elana,74,75,67,73,72
2556,Cani,16,9,7,12,7
2557,Yohann Pelé,73,75,70,74,72
2558,Cesare Bovo,7,9,10,10,14
2559,Simone Pepe,9,9,4,5,9
2560,Simone Padoin,5,5,5,4,4
2561,Rob Green,72,76,60,69,76
2562,Clemens Fritz,8,12,11,16,11
2563,Jérémie Aliadiere,13,8,6,10,15
2564,Sébastien Squillaci,12,14,9,6,8
2565,Shaun Maloney,8,6,10,14,14
2566,Fabricio Coloccini,16,11,14,16,6
2567,Aliaksandr Hleb,16,7,7,6,9
2568,Sylvain Armand,8,10,11,9,6
2569,Antonio Floro Flores,15,5,9,10,7
2570,Andreas Johansson,9,15,15,8,11
2571,Ricardo Costa,8,14,7,15,13
2572,Nicolas Penneteau,83,71,65,79,68
2573,Timmy Simons,15,14,16,8,6
2574,John OShea,10,9,13,14,14
2575,Tarantini,7,12,16,6,16
2576,Lukáš Pokorný,13,14,9,11,11
2577,Gastón Guruceaga,72,78,81,79,80
2578,Lindsay Rose,8,9,5,9,9
2579,Aarón Martín,12,11,10,14,12
2580,Darko Brasanac,9,6,9,14,9
2581,Pedrinho,8,15,10,8,12
2582,Konstantinos Laifis,13,15,13,8,10
2583,Yu Kobayashi,12,8,14,9,14
2584,Fernando Zampedri,10,5,9,8,15
2585,Tsukasa Shiotani,13,6,12,7,12
2586,Masaaki Higashiguchi,71,70,75,73,70
2587,Çaglar Söyüncü,7,6,7,7,7
2588,Dany Cure,13,8,14,12,14
2589,Walter González,11,7,9,6,15
2590,Yusuf Yazici,13,10,5,12,7
2591,Miguel Silva,70,74,59,70,77
2592,Hernán Toledo,7,15,7,14,10
2593,Filip Krovinovic,5,13,11,7,11
2594,Mouctar Diakhaby,14,15,10,11,11
2595,Mijat Gacinovic,8,8,13,11,14
2596,Benjamin Meseira,10,8,16,9,9
2597,Gus Outomouro,11,8,16,9,7
2598,Dênildo Stein,16,8,12,14,12
2599,Gérson Noalha,11,14,16,16,16
2600,Erick Gameira,8,7,9,7,10
2601,Elias Fontoira,10,8,12,7,12
2602,Pietrson Mendes,9,11,13,13,7
2603,Brenito Duarte,8,8,15,15,10
2604,Michildo Melo,8,10,7,11,13
2605,Heitinho Zanon,16,14,18,18,11
2606,Oswaldito Cuba,9,12,12,15,10
